combo_id,exp_name,dataset,drift_detector,sample_selector,memory_manager,anti_forgetting,anomaly_scorer,track,f1,precision,recall,pr_auc,bwt,perf_matrix,roc_auc,labeling_cost,training_time_sec,memory_footprint,memory_footprint_peak,memory_footprint_avg,avg_inference_latency_ms,best_f1_reference,seed,code_version,drift_detected_per_round,drift_score_per_round,n_drift_detected,per_category_final,per_category_recall_history,normal_fpr,normal_fpr_history,is_no_cl_baseline,f1_delta_vs_no_cl,pr_auc_delta_vs_no_cl,bwt_delta_vs_no_cl
A_dd=none_ss=random_mm=none_af=lwf_ssf_as=cade_mad,A_dd=none_ss=random_mm=none_af=lwf_ssf_as=cade_mad__nsl-kdd,nsl-kdd,none,random,none,lwf_ssf,cade_mad,A,0.7917431995101899,0.9022226652048241,0.7053689706226136,0.8913281758118641,-0.00249369608354183,"[[0.9286112660345789, 0.8526246430924664, 0.29141370338248046, 0.014962593516209474, 0.0], [0.9308666017526778, 0.8528765920070267, 0.29255626081938835, 0.014925373134328358, 0.0], [0.9282924107142857, 0.8504075787618418, 0.2902572997976294, 0.015, 0.0], [0.9285315466219988, 0.8498346196251377, 0.2899305555555555, 0.01507537688442211, 0.0], [0.9275787415322299, 0.8452512729687846, 0.28894035900405324, 0.01507537688442211, 0.0]]",0.8195062466988479,0.09999761853730561,162.54101586341858,0,0,0.0,0.0012063700904061051,0.8127430076508216,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 0.0, 0.0, 0.0, 0.0]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.8930008045052292, 'recall_final': 0.8904532046124967, 'forgetting': 0.002547599892732566}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.802147872779843, 'recall_final': 0.7885171416769929, 'forgetting': 0.013630731102850069}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.1822803195352215, 'recall_final': 0.1811909949164851, 'forgetting': 0.001089324618736398}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.015, 'recall_final': 0.015, 'forgetting': 0.0}}","{'DoS': [0.8930008045052292, 0.8972914990614106, 0.8921962992759453, 0.8919281308661839, 0.8904532046124967], 'Probe': [0.8017348203221809, 0.802147872779843, 0.7971912432878976, 0.7959520859149112, 0.7885171416769929], 'R2L': [0.1830065359477124, 0.1840958605664488, 0.1822803195352215, 0.18191721132897604, 0.1811909949164851], 'U2R': [0.015, 0.015, 0.015, 0.015, 0.015]}",0.1010194624652456,"[0.1027700545772835, 0.1039027906497786, 0.10235815055092164, 0.10091648645865513, 0.1010194624652456]",False,0.3726431076828253,-0.01904046470355336,0.3811547966525977
A_dd=ssf_ss=random_mm=ssf_af=gpm_as=cade_mad,A_dd=ssf_ss=random_mm=ssf_af=gpm_as=cade_mad__nsl-kdd,nsl-kdd,ssf,random,ssf,gpm,cade_mad,A,0.7915188304193562,0.8767045454545455,0.721421335619107,0.8860095257442399,-0.07917492717182306,"[[0.9287343215507411, 0.656675749318801, 0.3790811904073967, 0.06274509803921569, 0.0], [0.894430235862461, 0.9083954097040466, 0.5829679206092776, 0.10869565217391304, 0.0], [0.9057793345008757, 0.9327091866588648, 0.7212911235257604, 0.11643835616438358, 0.0], [0.9025612079305723, 0.8399914548173467, 0.6988105352591334, 0.17406749555950266, 0.0], [0.8831525668835863, 0.8253131179960449, 0.5828249648052558, 0.1244979919678715, 0.0]]",0.8701278529009933,0.09999761853730561,81.2531304359436,1000,1000,1000.0,0.0010871819522551732,0.8447758838383838,42,8c086d2c61eb,"[False, True, True, True, True]","[0.0, 0.776542288557214, 0.5298368362831858, 0.22396449704142007, 0.21689901989901988]",4,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.8736926790024135, 'recall_final': 0.8188522392062215, 'forgetting': 0.05484043979619202}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.9318463444857497, 'recall_final': 0.7757125154894672, 'forgetting': 0.15613382899628248}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.6328976034858388, 'recall_final': 0.45098039215686275, 'forgetting': 0.18191721132897604}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.245, 'recall_final': 0.155, 'forgetting': 0.09}}","{'DoS': [0.8736926790024135, 0.8440600697237866, 0.8668543845534996, 0.8576025744167337, 0.8188522392062215], 'Probe': [0.49772821148285834, 0.9318463444857497, 0.9876084262701363, 0.812061131763734, 0.7757125154894672], 'R2L': [0.23819898329702252, 0.45860566448801743, 0.6328976034858388, 0.5973129992737836, 0.45098039215686275], 'U2R': [0.04, 0.15, 0.17, 0.245, 0.155]}",0.13407476058078469,"[0.025435073627844713, 0.15930388219544847, 0.17238183503243745, 0.15796519410977242, 0.13407476058078469]",False,0.37241873859199165,-0.02435911477117758,0.3044735655643165
A_dd=ssf_ss=random_mm=ssf_af=lwf_ssf_as=none,A_dd=ssf_ss=random_mm=ssf_af=lwf_ssf_as=none__nsl-kdd,nsl-kdd,ssf,random,ssf,lwf_ssf,none,A,0.7821826681049981,0.9241635687732342,0.6780176108470349,0.8251210359872381,0.013770202436702106,"[[0.934944499086694, 0.8221806270472626, 0.02482758620689655, 0.01948051948051948, 0.0], [0.934944499086694, 0.822429906542056, 0.02619786280592899, 0.01941747572815534, 0.0], [0.9327542729055758, 0.8808949330993638, 0.027257240204429305, 0.017241379310344827, 0.0], [0.9328196147110333, 0.8806494076349276, 0.027257240204429305, 0.017241379310344827, 0.0], [0.9327448507776377, 0.8795604395604395, 0.027257240204429305, 0.017391304347826084, 0.0]]",0.7373352972678506,0.09999761853730561,304.94883370399475,1000,1000,1000.0,0.0010547674319860865,0.7857111041824417,42,8c086d2c61eb,"[False, True, True, True, True]","[0.0, 0.750905472636816, 0.5367306415929204, 0.5202041420118343, 0.5101455301455301]",4,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.8921962992759453, 'recall_final': 0.8925985518905873, 'forgetting': -0.0004022526146419958}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.7269723254853366, 'recall_final': 0.8265179677819083, 'forgetting': -0.0995456422965717}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.014524328249818447, 'recall_final': 0.014524328249818447, 'forgetting': 0.0}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.015, 'recall_final': 0.015, 'forgetting': 0.0}}","{'DoS': [0.8921962992759453, 0.8921962992759453, 0.8927326360954679, 0.8927326360954679, 0.8925985518905873], 'Probe': [0.7257331681123502, 0.7269723254853366, 0.8294093349855431, 0.828996282527881, 0.8265179677819083], 'R2L': [0.013071895424836602, 0.013798111837327523, 0.014524328249818447, 0.014524328249818447, 0.014524328249818447], 'U2R': [0.015, 0.015, 0.015, 0.015, 0.015]}",0.07352486870559159,"[0.05519513953248893, 0.05581299557203172, 0.07414272474513438, 0.07403974873854392, 0.07352486870559159]",False,0.3630825762776336,-0.08524760452817937,0.3974186951728417
A_dd=none_ss=random_mm=none_af=gpm_as=cade_mad,A_dd=none_ss=random_mm=none_af=gpm_as=cade_mad__nsl-kdd,nsl-kdd,none,random,none,gpm,cade_mad,A,0.7776556156968878,0.8502080443828016,0.7165121171978492,0.8273697814374552,-0.08094720589418872,"[[0.9287343215507411, 0.656675749318801, 0.3790811904073967, 0.06274509803921569, 0.0], [0.939636462289745, 0.9228063318350597, 0.6155218554861731, 0.18032786885245902, 0.0], [0.8912686513885915, 0.6409674981103552, 0.5225790871770104, 0.10943396226415095, 0.0], [0.9000774593338499, 0.7436426116838487, 0.6256364843922958, 0.26645768025078365, 0.0], [0.8992160463309558, 0.6892736892736893, 0.6118967452300785, 0.1164021164021164, 0.0]]",0.8533708970675414,0.09999761853730561,64.26450681686401,0,0,0.0,0.001101141876155726,0.8484198137699469,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 0.0, 0.0, 0.0, 0.0]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.8736926790024135, 'recall_final': 0.8535800482703138, 'forgetting': 0.02011263073209979}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.9752168525402726, 'recall_final': 0.5919041718298224, 'forgetting': 0.3833126807104502}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.39288307915758897, 'recall_final': 0.49491648511256353, 'forgetting': -0.10203340595497457}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.425, 'recall_final': 0.165, 'forgetting': 0.26}}","{'DoS': [0.8736926790024135, 0.9288012872083669, 0.8369536068651113, 0.8569321533923304, 0.8535800482703138], 'Probe': [0.49772821148285834, 0.9752168525402726, 0.5254027261462205, 0.6703841387856257, 0.5919041718298224], 'R2L': [0.23819898329702252, 0.5010893246187363, 0.39288307915758897, 0.5130718954248366, 0.49491648511256353], 'U2R': [0.04, 0.275, 0.145, 0.425, 0.165]}",0.16682113067655235,"[0.025435073627844713, 0.17783956338173207, 0.15116877767480177, 0.1753681392235609, 0.16682113067655235]",False,0.3585555238695232,-0.08299885907796223,0.30270128684195086
A_dd=none_ss=random_mm=ssf_af=lwf_ssf_as=none,A_dd=none_ss=random_mm=ssf_af=lwf_ssf_as=none__nsl-kdd,nsl-kdd,none,random,ssf,lwf_ssf,none,A,0.7735242816487653,0.9411370490338434,0.6565884828177355,0.8355379640536507,-0.0013757715763866984,"[[0.934944499086694, 0.8221806270472626, 0.02482758620689655, 0.01948051948051948, 0.0], [0.934944499086694, 0.822429906542056, 0.02619786280592899, 0.01941747572815534, 0.0], [0.9350758853288366, 0.821629213483146, 0.02619786280592899, 0.01948051948051948, 0.0], [0.9352073085031625, 0.821629213483146, 0.026206896551724135, 0.01948051948051948, 0.0], [0.9347489804528195, 0.8171133051245886, 0.026206896551724135, 0.01948051948051948, 0.0]]",0.7404425960600319,0.09999761853730561,307.3379373550415,1000,1000,1000.0,0.0010680082082917626,0.7795660036166364,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 0.0, 0.0, 0.0, 0.0]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.8921962992759453, 'recall_final': 0.8912577098417807, 'forgetting': 0.0009385894341646939}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.7269723254853366, 'recall_final': 0.7178851714167699, 'forgetting': 0.00908715406856675}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.013798111837327523, 'recall_final': 0.013798111837327523, 'forgetting': 0.0}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.015, 'recall_final': 0.015, 'forgetting': 0.0}}","{'DoS': [0.8921962992759453, 0.8921962992759453, 0.8921962992759453, 0.8921962992759453, 0.8912577098417807], 'Probe': [0.7257331681123502, 0.7269723254853366, 0.724907063197026, 0.724907063197026, 0.7178851714167699], 'R2L': [0.013071895424836602, 0.013798111837327523, 0.013798111837327523, 0.013798111837327523, 0.013798111837327523], 'U2R': [0.015, 0.015, 0.015, 0.015, 0.015]}",0.054268355473174754,"[0.05519513953248893, 0.05581299557203172, 0.05509216352589846, 0.05468025949953661, 0.054268355473174754]",False,0.3544241898214007,-0.07483067646176678,0.38227272115975286
A_dd=none_ss=random_mm=spider_af=lwf_ssf_as=none,A_dd=none_ss=random_mm=spider_af=lwf_ssf_as=none__nsl-kdd,nsl-kdd,none,random,spider,lwf_ssf,none,A,0.7733994672545238,0.9417291130746002,0.6561209382061872,0.8358313995526744,-0.00147105003688449,"[[0.934944499086694, 0.8221806270472626, 0.02482758620689655, 0.01948051948051948, 0.0], [0.9347764970480742, 0.8227049754730204, 0.026188835286009647, 0.01941747572815534, 0.0], [0.9348238768192364, 0.8204406938584153, 0.026215936529837874, 0.019543973941368076, 0.0], [0.9347489804528195, 0.8190565594930768, 0.026234035208836725, 0.019543973941368076, 0.0], [0.9343558713853515, 0.817391304347826, 0.026234035208836725, 0.019543973941368076, 0.0]]",0.7409864278136871,0.09999761853730561,225.88028502464294,1000,1000,1000.0,0.001348317134794908,0.7789330306469922,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 0.0, 0.0, 0.0, 0.0]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.8921962992759453, 'recall_final': 0.890319120407616, 'forgetting': 0.0018771788683293877}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.7273853779429987, 'recall_final': 0.7182982238744321, 'forgetting': 0.009087154068566639}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.013798111837327523, 'recall_final': 0.013798111837327523, 'forgetting': 0.0}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.015, 'recall_final': 0.015, 'forgetting': 0.0}}","{'DoS': [0.8921962992759453, 0.8916599624564227, 0.8913917940466614, 0.8912577098417807, 0.890319120407616], 'Probe': [0.7257331681123502, 0.7273853779429987, 0.7228418009087154, 0.7207765386204048, 0.7182982238744321], 'R2L': [0.013071895424836602, 0.013798111837327523, 0.013798111837327523, 0.013798111837327523, 0.013798111837327523], 'U2R': [0.015, 0.015, 0.015, 0.015, 0.015]}",0.05365049943363196,"[0.05519513953248893, 0.05571001956544125, 0.054165379466584285, 0.05385645144681289, 0.05365049943363196]",False,0.3542993754271592,-0.07453724096274306,0.3821774426992551
A_dd=none_ss=random_mm=none_af=lwf_ssf_as=none,A_dd=none_ss=random_mm=none_af=lwf_ssf_as=none__nsl-kdd,nsl-kdd,none,random,none,lwf_ssf,none,A,0.7733822854520422,0.9407167578430278,0.6565884828177355,0.8354990936883966,-0.0013286317644060231,"[[0.934944499086694, 0.8221806270472626, 0.02482758620689655, 0.01948051948051948, 0.0], [0.9350010540369617, 0.8218793828892005, 0.025517241379310343, 0.01941747572815534, 0.0], [0.934991917914119, 0.8213283442469598, 0.025517241379310343, 0.0196078431372549, 0.0], [0.9347673274286519, 0.8201405152224824, 0.026206896551724135, 0.0196078431372549, 0.0], [0.9345334364671964, 0.8176484393334899, 0.024844720496894408, 0.0196078431372549, 0.0]]",0.7406454025425822,0.09999761853730561,156.41731023788452,0,0,0.0,0.0011447031841454057,0.7795425667090216,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 0.0, 0.0, 0.0, 0.0]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.8921962992759453, 'recall_final': 0.8909895414320194, 'forgetting': 0.0012067578439259874}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.7261462205700124, 'recall_final': 0.7195373812474184, 'forgetting': 0.00660883932259404}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.013435003631082063, 'recall_final': 0.013071895424836602, 'forgetting': 0.0003631082062454608}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.015, 'recall_final': 0.015, 'forgetting': 0.0}}","{'DoS': [0.8921962992759453, 0.8920622150710646, 0.8919281308661839, 0.891525878251542, 0.8909895414320194], 'Probe': [0.7257331681123502, 0.7261462205700124, 0.7253201156546881, 0.7232548533663775, 0.7195373812474184], 'R2L': [0.013071895424836602, 0.013435003631082063, 0.013435003631082063, 0.013798111837327523, 0.013071895424836602], 'U2R': [0.015, 0.015, 0.015, 0.015, 0.015]}",0.05468025949953661,"[0.05519513953248893, 0.05560704355885079, 0.05519513953248893, 0.05478323550612707, 0.05468025949953661]",False,0.35428219362467767,-0.07486954682702085,0.38231986097173354
A_dd=none_ss=random_mm=ssf_af=gpm_as=cade_mad,A_dd=none_ss=random_mm=ssf_af=gpm_as=cade_mad__nsl-kdd,nsl-kdd,none,random,ssf,gpm,cade_mad,A,0.7688474084813339,0.9183894360861565,0.6611860048312943,0.8993808400866459,-0.0650615224875014,"[[0.9287343215507411, 0.656675749318801, 0.3790811904073967, 0.06274509803921569, 0.0], [0.894430235862461, 0.9083954097040466, 0.5829679206092776, 0.10869565217391304, 0.0], [0.9094360849388271, 0.7842782922972668, 0.48796227351700183, 0.06286836935166995, 0.0], [0.8794408852649971, 0.843585237258348, 0.5325472856791943, 0.14049586776859505, 0.0], [0.8789217852408309, 0.7964226876912215, 0.4347592144202314, 0.09523809523809525, 0.0]]",0.8798828695870303,0.09999761853730561,82.20777440071106,1000,1000,1000.0,0.0011335563964248127,0.8501758499413833,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 0.0, 0.0, 0.0, 0.0]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.8736926790024135, 'recall_final': 0.8000804505229284, 'forgetting': 0.07361222847948512}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.9318463444857497, 'recall_final': 0.6988847583643123, 'forgetting': 0.23296158612143736}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.35693536673928833, 'recall_final': 0.2933914306463326, 'forgetting': 0.06354393609295572}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.17, 'recall_final': 0.09, 'forgetting': 0.08000000000000002}}","{'DoS': [0.8736926790024135, 0.8440600697237866, 0.8671225529632609, 0.8098685974792169, 0.8000804505229284], 'Probe': [0.49772821148285834, 0.9318463444857497, 0.7170590665014457, 0.7930607187112764, 0.6988847583643123], 'R2L': [0.23819898329702252, 0.45860566448801743, 0.35693536673928833, 0.3936092955700799, 0.2933914306463326], 'U2R': [0.04, 0.15, 0.08, 0.17, 0.09]}",0.07764390896921017,"[0.025435073627844713, 0.15930388219544847, 0.14725568942436412, 0.12099680774379569, 0.07764390896921017]",False,0.34974731665396935,-0.010987800428771566,0.31858697024863813
A_dd=cade_ss=random_mm=spider_af=lwf_ssf_as=none,A_dd=cade_ss=random_mm=spider_af=lwf_ssf_as=none__nsl-kdd,nsl-kdd,cade,random,spider,lwf_ssf,none,A,0.7661498708010335,0.9392465210996719,0.6469258941790695,0.8283612768906741,-0.0025456363493553394,"[[0.9377541006589093, 0.7762934175370416, 0.006278339727938611, 0.006493506493506493, 0.0], [0.9377628259041211, 0.7830074825006035, 0.004188481675392671, 0.006493506493506493, 0.0], [0.9378372696054383, 0.7877767083734359, 0.0041914076143905, 0.006493506493506493, 0.0], [0.9377628259041211, 0.7827977772408796, 0.0041914076143905, 0.006514657980456026, 0.0], [0.9375394321766561, 0.7795542635658913, 0.0041914076143905, 0.0, 0.0]]",0.734584639059548,0.09999761853730561,248.5085892677307,1000,1000,1000.0,0.0010761938000334503,0.7734403502371396,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 2.1080920696258545, 0.9743651151657104, 1.9544453620910645, 2.2278149127960205]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.8968892464467686, 'recall_final': 0.8966210780370072, 'forgetting': 0.00026816840976140455}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.6699710863279636, 'recall_final': 0.664601404378356, 'forgetting': 0.00536968194960763}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.002178649237472767, 'recall_final': 0.002178649237472767, 'forgetting': 0.0}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.005, 'recall_final': 0.0, 'forgetting': 0.005}}","{'DoS': [0.8968892464467686, 0.8970233306516492, 0.8971574148565299, 0.8970233306516492, 0.8966210780370072], 'Probe': [0.6600578273440727, 0.6699710863279636, 0.6761668731928955, 0.6691449814126395, 0.664601404378356], 'R2L': [0.0032679738562091504, 0.002178649237472767, 0.002178649237472767, 0.002178649237472767, 0.002178649237472767], 'U2R': [0.005, 0.005, 0.005, 0.005, 0.0]}",0.055298115539079394,"[0.05560704355885079, 0.05612192359180311, 0.055504067552260325, 0.055401091545669856, 0.055298115539079394]",False,0.3470497789736689,-0.08200736362474337,0.3811028563867842
A_dd=cade_ss=random_mm=ssf_af=lwf_ssf_as=none,A_dd=cade_ss=random_mm=ssf_af=lwf_ssf_as=none__nsl-kdd,nsl-kdd,cade,random,ssf,lwf_ssf,none,A,0.7646624180290016,0.9385557193062011,0.6451336398348009,0.828072127280274,-0.001326711728606003,"[[0.9377541006589093, 0.7762934175370416, 0.006278339727938611, 0.006493506493506493, 0.0], [0.9376796354714335, 0.7768073750606501, 0.006276150627615063, 0.006493506493506493, 0.0], [0.9374737137249404, 0.7744287797763734, 0.004188481675392671, 0.006514657980456026, 0.0], [0.9375481881264457, 0.7753218362885598, 0.004189944134078213, 0.006514657980456026, 0.0], [0.9376226520885897, 0.7716305142578601, 0.004189944134078213, 0.006514657980456026, 0.0]]",0.7348504444221529,0.09999761853730561,308.922324180603,1000,1000,1000.0,0.0011137269590660729,0.7720896338130807,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 2.1080920696258545, 1.0732661485671997, 1.972327470779419, 2.186257839202881]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.8968892464467686, 'recall_final': 0.8968892464467686, 'forgetting': 0.0}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.6612969847170591, 'recall_final': 0.6538620404791409, 'forgetting': 0.0074349442379182396}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.002178649237472767, 'recall_final': 0.002178649237472767, 'forgetting': 0.0}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.005, 'recall_final': 0.005, 'forgetting': 0.0}}","{'DoS': [0.8968892464467686, 0.8967551622418879, 0.8966210780370072, 0.8967551622418879, 0.8968892464467686], 'Probe': [0.6600578273440727, 0.6612969847170591, 0.6579925650557621, 0.6592317224287485, 0.6538620404791409], 'R2L': [0.0032679738562091504, 0.0032679738562091504, 0.002178649237472767, 0.002178649237472767, 0.002178649237472767], 'U2R': [0.005, 0.005, 0.005, 0.005, 0.005]}",0.05581299557203172,"[0.05560704355885079, 0.05601894758521265, 0.05612192359180311, 0.05591597157862218, 0.05581299557203172]",False,0.345562326201637,-0.08229651323514342,0.38232178100753356
A_dd=cade_ss=random_mm=none_af=lwf_ssf_as=none,A_dd=cade_ss=random_mm=none_af=lwf_ssf_as=none__nsl-kdd,nsl-kdd,cade,random,none,lwf_ssf,none,A,0.7625832716506291,0.9384037344870773,0.6422504480635861,0.8266755006980896,-0.003589141661086803,"[[0.9377541006589093, 0.7762934175370416, 0.006278339727938611, 0.006493506493506493, 0.0], [0.9373904508167986, 0.7744287797763734, 0.004884856943475226, 0.006493506493506493, 0.0], [0.9374737137249404, 0.7693434220161093, 0.006278339727938611, 0.006514657980456026, 0.0], [0.937250227862301, 0.7665198237885462, 0.004189944134078213, 0.006514657980456026, 0.0], [0.9370266479663393, 0.7628865979381443, 0.0041914076143905, 0.006514657980456026, 0.0]]",0.7324360651039141,0.09999761853730561,174.90630793571472,0,0,0.0,0.0012325555234195663,0.7709425874412877,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 0.0, 0.0, 0.0, 0.0]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.8968892464467686, 'recall_final': 0.8958165728077232, 'forgetting': 0.0010726736390453961}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.6579925650557621, 'recall_final': 0.6418835192069393, 'forgetting': 0.01610904584882278}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.0032679738562091504, 'recall_final': 0.002178649237472767, 'forgetting': 0.0010893246187363833}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.005, 'recall_final': 0.005, 'forgetting': 0.0}}","{'DoS': [0.8968892464467686, 0.8963529096272459, 0.8966210780370072, 0.8962188254223652, 0.8958165728077232], 'Probe': [0.6600578273440727, 0.6579925650557621, 0.650970673275506, 0.6468401486988847, 0.6418835192069393], 'R2L': [0.0032679738562091504, 0.002541757443718228, 0.0032679738562091504, 0.002178649237472767, 0.002178649237472767], 'U2R': [0.005, 0.005, 0.005, 0.005, 0.005]}",0.05571001956544125,"[0.05560704355885079, 0.05612192359180311, 0.05601894758521265, 0.05581299557203172, 0.05571001956544125]",False,0.34348317982326454,-0.08369313981732784,0.38005935107505273
A_dd=none_ss=ssf_mm=spider_af=gpm_as=cade_mad,A_dd=none_ss=ssf_mm=spider_af=gpm_as=cade_mad__nsl-kdd,nsl-kdd,none,ssf,spider,gpm,cade_mad,A,0.6918378144389399,0.9037446594621764,0.5604301410426245,0.7922826693770342,-0.008420045876757685,"[[0.8016149241264094, 0.4911167512690355, 0.2765957446808511, 0.06144842721287491, 0.0], [0.909483358863668, 0.7270194986072424, 0.24766222725984696, 0.09230769230769231, 0.0], [0.9176043049828778, 0.7654149281409366, 0.08690136378052647, 0.07039337474120083, 0.0], [0.8622433799464445, 0.8308806882499434, 0.2961023851076207, 0.15609756097560976, 0.0], [0.8318651857525853, 0.7779105904852976, 0.08385605810498516, 0.044321329639889204, 0.0]]",0.7456218566810706,0.09999761853730561,100.00374507904053,1000,1000,1000.0,0.001070705011772551,0.7729017623451405,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 0.0, 0.0, 0.0, 0.0]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.7720568517028694, 'recall_final': 0.7280772325020113, 'forgetting': 0.04397961920085813}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.6468401486988847, 'recall_final': 0.6720363486162743, 'forgetting': -0.025196199917389528}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.04974582425562818, 'recall_final': 0.04611474219317357, 'forgetting': 0.0036310820624546117}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.16, 'recall_final': 0.04, 'forgetting': 0.12}}","{'DoS': [0.7720568517028694, 0.8757039420756235, 0.8802628050415661, 0.7771520514883347, 0.7280772325020113], 'Probe': [0.4795539033457249, 0.6468401486988847, 0.6819496076001652, 0.7579512598099959, 0.6720363486162743], 'R2L': [0.22657952069716775, 0.15867828612926652, 0.04974582425562818, 0.18482207697893974, 0.04611474219317357], 'U2R': [0.21, 0.135, 0.085, 0.16, 0.04]}",0.07887962104829575,"[0.5790340850581814, 0.17845741942127485, 0.1363402327257749, 0.09206054989187519, 0.07887962104829575]",False,0.2727377226115753,-0.11808597113838326,0.37522844685938184
